var_0,var_1,var_2,error,time,memory_mean,memory_peak
41,4,50,0.0033111023036567,34.98160791397095,6.087163,7.331913
26,44,41,7.13387341515003e-25,31.068361043930054,6.087449,7.332231
14,23,24,2.4181778211194043e-14,30.963977813720703,6.085479,7.330317
13,13,16,1.5069885064345028e-08,30.300832271575928,5.158633,6.434368
50,23,50,1.2365550314452135e-14,30.58417534828186,6.087054,7.331785
43,20,35,7.974845830857652e-13,29.869571685791016,6.087354,7.332028
52,51,42,1.6438194544655666e-25,30.305166006088257,6.087594,7.332393
6,17,21,5.434758621375415e-11,30.950773000717163,6.078254,7.323214
9,36,9,1.1998692677200518e-05,30.288588047027588,3.073345,4.418549
17,7,28,5.418750334214511e-05,29.644860982894897,6.087154,7.331918
32,51,32,1.6898120054349552e-19,30.286723852157593,6.087242,7.331936
44,37,50,4.643447705991433e-23,31.073439836502075,6.087458,7.332239
6,51,42,1.6438194544655666e-25,29.792126893997192,6.087597,7.332395
40,6,37,0.0002154396594322,31.10419273376465,6.087125,7.331877
40,6,49,0.0002154396594549,29.368444204330444,6.074607,7.31942
10,31,39,1.915414131571375e-19,31.492297410964966,6.087606,7.332301
49,15,39,8.171854016906042e-10,30.202460527420044,6.08711,7.331912
10,45,18,4.5980675129926346e-11,30.288233757019043,5.725106,6.982031
42,35,30,2.7667984495942107e-18,29.66382145881653,6.087428,7.332128
33,33,25,2.8167305561026333e-15,30.52174687385559,6.086702,7.331425
24,34,51,2.9846466183297324e-21,30.441779613494873,6.069092,7.313864
25,38,23,4.475075138776909e-14,31.220032691955566,6.076158,7.320942
29,14,16,4.444319759041485e-09,29.593037843704224,5.158498,6.434241
16,44,4,0.011484236733074,30.464987754821777,1.97967,3.362837
4,19,5,0.0030071220838267,30.338372945785522,2.063073,3.442506
45,52,9,1.1998692677200518e-05,29.64719796180725,3.052226,4.39743
5,5,29,0.0008512107395502,31.08068871498108,6.087285,7.33203
27,48,38,4.216467160604819e-23,29.733384132385254,6.075882,7.320662
29,7,11,5.714444322137374e-05,33.56395936012268,3.66412,4.989648
25,32,17,1.8390024074525563e-10,34.19084334373474,5.437823,6.703852
26,35,48,7.483627249334949e-22,33.518847703933716,6.071008,7.315785
49,22,49,4.9471343525311256e-14,34.19717502593994,6.079005,7.32374
12,5,14,0.0008505152497536,30.048523902893066,4.553305,5.849251
6,46,31,6.822435938038918e-19,30.598685026168823,6.066846,7.311586
34,9,28,3.41234402950376e-06,30.29714035987854,6.084298,7.329072
5,44,43,6.163080512154792e-26,30.700396060943604,6.08747,7.332213
17,29,46,3.0400318729752872e-18,29.88662099838257,6.087159,7.331866
25,41,41,6.578666413512041e-25,34.13496136665344,6.087554,7.332317
39,43,23,4.475075138776909e-14,34.09044551849365,6.086718,7.331503
16,42,33,4.3634222788587956e-20,33.24132752418518,6.069835,7.314548
50,26,36,1.9563821352631406e-16,30.205844163894653,6.087425,7.332232
31,7,49,5.4187507959614375e-05,30.27058744430542,6.087239,7.332033
12,20,25,8.02621001277553e-13,30.379101514816284,6.070962,7.315783
9,18,15,3.21833352594351e-09,30.364760160446167,4.85971,6.145385
12,16,23,2.0402893670290148e-10,29.51491928100586,6.087062,7.331721
36,37,13,4.7658098278548486e-08,30.087841510772705,4.260881,5.56652
11,10,43,8.358811942013318e-07,33.15829420089722,6.084508,7.329191
11,39,45,2.9491509101161893e-24,34.681217432022095,6.087439,7.332142
45,20,12,1.86860426827528e-07,30.02133274078369,3.960366,5.276018
20,41,14,1.1836337436275304e-08,29.327779293060303,4.561421,5.857062
45,10,8,5.8780844336191393e-05,29.852778434753418,2.787877,4.142681
35,36,49,1.867457246645317e-22,30.92660117149353,6.087312,7.332073
18,19,15,3.0574217625528675e-09,30.159854888916016,4.859648,6.145268
30,43,48,1.1687103854080844e-26,30.08637809753418,6.087375,7.332108
20,18,29,1.309234318231371e-11,33.06392192840576,6.087281,7.332045
48,16,21,2.068887652613918e-10,33.855854749679565,6.078029,7.323066
35,40,31,6.871061493337579e-19,33.87756395339966,6.087259,7.332
5,38,45,1.1746118544008443e-23,29.4838969707489,6.081812,7.326551
5,36,8,4.8226162971892046e-05,30.058223247528076,2.78721,4.142018
31,41,27,1.7641212516002256e-16,30.967021226882935,6.083502,7.328249
39,43,37,1.672253386780906e-22,34.069488763809204,6.08691,7.331666
39,49,41,6.618893502583434e-25,33.21300649642944,6.087557,7.332323
11,32,21,7.178289651477003e-13,34.754148960113525,6.077298,7.322462
31,16,29,2.039872119477871e-10,33.257131814956665,6.087282,7.332049
22,8,8,4.8226162971892046e-05,33.923670530319214,2.787209,4.142017
25,25,14,1.1836337436275304e-08,33.30344748497009,4.561431,5.857069
7,37,9,1.1998692677200518e-05,30.303059339523315,3.073343,4.418547
23,6,39,0.0002154396594522,30.274750471115112,6.08707,7.331898
20,44,4,0.011484236733074,30.653592109680176,1.986007,3.369174
7,27,11,7.495123531643643e-07,30.844428300857544,3.663861,4.989326
5,46,10,3.016127331824935e-06,30.63804793357849,3.366465,4.701908
14,41,35,2.6910938562293858e-21,31.088697910308838,6.086989,7.331779
21,49,5,0.0030071220838267,29.854151964187622,2.072932,3.452365
13,41,30,2.730569219952429e-18,32.49766731262207,6.087411,7.33211
22,20,7,0.0001927338793342,30.04672884941101,2.498706,3.862754
40,12,5,0.0030408676255225,29.913073301315308,2.072929,3.452373
22,52,15,2.957831323499228e-09,30.007067680358887,4.853637,6.13925
6,31,20,2.9032516572137487e-12,30.05455231666565,6.010623,7.25725
18,24,19,1.1633370407875572e-11,29.47791814804077,5.928298,7.178413
45,31,39,1.915414131571375e-19,30.25091290473938,6.087609,7.332304
6,12,12,1.86860426827528e-07,30.089553833007812,3.95051,5.26616
16,36,20,2.9115209127346695e-12,30.52923345565796,6.028946,7.275574
35,10,50,8.358811941780167e-07,29.898114442825317,6.084308,7.329099
17,25,29,8.259979506986893e-16,30.173686981201172,6.083984,7.328745
23,5,34,0.0008512107478665,30.091870069503784,6.073327,7.318052
28,11,18,2.084369145631807e-07,30.19379997253418,5.725048,6.981826
50,26,22,1.8599469175713561e-13,30.15055203437805,6.059513,7.304601
16,38,9,1.1998692677200518e-05,29.34717893600464,3.069124,4.414328
38,6,28,0.0002154396709711,30.27167510986328,6.07031,7.315096
48,37,50,4.643447705991433e-23,30.14402174949646,6.081123,7.325904
46,28,37,1.2218191522925702e-17,30.7045636177063,6.078149,7.322818
18,23,41,1.2365561536153903e-14,29.996934413909912,6.085619,7.330363
5,33,21,7.178289651477003e-13,34.400835037231445,6.077297,7.322461
35,9,23,3.41238652300534e-06,30.820965051651,6.073514,7.318184
27,42,14,1.1836337436275304e-08,30.0153489112854,4.561422,5.857063
26,36,45,1.8678335667736808e-22,30.02038550376892,6.087352,7.332078
37,21,27,1.9796106013268785e-13,30.84146738052368,6.087214,7.331894
17,46,36,6.7769742559495185e-22,31.262476205825806,6.065642,7.310444
18,51,20,2.9115209127346695e-12,31.78658437728882,6.018381,7.26501
5,38,36,8.305438897513158e-22,30.906822443008423,6.06789,7.312677
37,36,46,1.867414132283671e-22,30.182600498199463,6.087187,7.331953
11,21,37,1.9846870593243055e-13,30.822365522384644,6.087354,7.332098
35,35,35,2.69044780901484e-21,31.133933067321777,6.078527,7.323318
18,9,35,3.412344363423901e-06,31.916335344314575,6.086958,7.331679
7,34,19,1.1489300712848272e-11,31.6652090549469,5.92801,7.178138
49,31,20,2.9032516572137487e-12,31.821106672286987,6.028929,7.275556
48,22,46,4.9471343333785074e-14,31.700144290924072,6.087355,7.332028
45,36,14,1.1836337436275304e-08,31.758652687072754,4.561416,5.857057
19,46,18,4.5980675129926346e-11,30.186598777770996,5.725105,6.98203
17,45,39,1.0840289251056977e-23,30.70000982284546,6.087037,7.331797
7,17,15,3.6120214604305686e-09,31.60584282875061,4.859112,6.144773
18,11,37,2.0863863890289101e-07,31.04410433769226,6.087095,7.331839
17,21,6,0.0007685882049677,30.984882354736328,2.267494,3.640116
12,41,14,1.1836337436275304e-08,30.85724115371704,4.56142,5.857061
7,21,34,1.984658443896325e-13,29.487562656402588,6.087281,7.332014
12,20,48,7.974918967884253e-13,31.111173629760742,6.087453,7.332128
40,50,11,7.495123531643643e-07,30.043683767318726,3.642739,4.968204
34,30,16,7.404897649836849e-10,30.797653436660767,5.159274,6.435004
7,7,45,5.418750795962604e-05,30.946215629577637,6.087818,7.33246
45,42,18,4.5980675129926346e-11,30.825318574905396,5.725104,6.982029
6,32,50,4.7373923679358125e-20,30.0752534866333,6.0871,7.33189
5,42,45,5.163101896743816e-26,30.64182162284851,6.068434,7.313158
40,27,40,4.915318986001874e-17,31.00250482559204,6.08702,7.331741
50,40,51,7.300781276523403e-25,29.491663694381714,6.071705,7.316451
13,16,39,2.039924648685308e-10,30.914031267166138,6.068768,7.31355
45,25,48,7.909242635902165e-16,30.183252334594727,6.087195,7.331961
31,22,29,4.954069204748722e-14,30.17091131210327,6.08754,7.332247
18,40,33,4.3796138567393e-20,30.898372173309326,6.067739,7.312457
9,22,46,4.9471343333785074e-14,29.95076847076416,6.087355,7.332028
15,8,31,1.3596347158417153e-05,30.884974718093872,6.087299,7.332064
40,47,23,4.475075138776909e-14,30.77037477493286,6.08672,7.331504
27,7,32,5.418750792625389e-05,33.752601861953735,6.070567,7.315264
32,20,48,7.974918967884253e-13,29.86687421798706,6.071266,7.315941
39,47,35,2.69044780901484e-21,29.167094469070435,6.086977,7.331768
23,25,7,0.0001927338793342,29.931111097335815,2.503458,3.867506
17,27,52,4.9153240703715835e-17,29.566359043121338,6.077903,7.322634
9,43,32,1.6898120054349552e-19,29.44719362258911,6.087241,7.331935
41,34,47,2.9846772680886374e-21,29.976239442825317,6.087057,7.331873
48,42,13,4.7658098278548486e-08,29.214297771453857,4.260881,5.56652
28,20,27,7.962947746524699e-13,29.896430730819702,6.087145,7.331846
46,31,33,2.6117178933731183e-19,30.415817499160767,6.083177,7.327884
32,24,19,1.1633370407875572e-11,29.82163143157959,5.928299,7.178414
24,40,14,1.1836337436275304e-08,29.883626699447632,4.561422,5.857063
36,7,24,5.418749399275316e-05,30.017645835876465,6.078693,7.323476
48,51,40,2.6547230640991342e-24,30.98416519165039,6.087261,7.332005
38,21,30,1.9863403111023045e-13,30.20389747619629,6.075971,7.320737
17,50,20,2.9115209127346695e-12,31.02091884613037,6.028943,7.275571
38,30,19,1.1489300712848272e-11,33.64254927635193,5.925893,7.176022
35,29,22,1.809311282076714e-13,34.93494439125061,6.077848,7.322913
34,14,16,4.444319759041485e-09,34.994839906692505,5.148645,6.424388
42,26,41,1.9565659004041887e-16,34.29738998413086,6.087184,7.3319
8,33,41,1.2109889008928887e-20,31.223228216171265,6.087294,7.331995
10,19,42,3.2195500400650426e-12,30.5649733543396,6.087346,7.332059
22,29,38,3.0418626256448575e-18,30.601133346557617,6.080724,7.325432
40,9,50,3.412344354845666e-06,30.75245237350464,6.087109,7.331895
40,32,46,4.737416468665216e-20,30.67491579055786,6.087553,7.332314
17,9,20,3.4126207017475864e-06,30.555516481399536,6.029732,7.276401
37,31,46,1.9131226359105808e-19,29.804614782333374,6.07526,7.319968
33,33,28,4.438655645886775e-17,35.15483283996582,6.072979,7.317749
32,6,20,0.0002154357690585,34.52144455909729,6.02621,7.272892
43,11,27,2.086377283163114e-07,30.405462980270386,6.086727,7.331473
20,16,11,7.59515929870558e-07,31.541237115859985,3.663955,4.989417
46,52,35,2.69044780901484e-21,30.925211429595947,6.085564,7.330355
19,49,41,6.618893502583434e-25,32.49384140968323,6.087554,7.33232
18,43,30,2.730569219952429e-18,33.50736999511719,6.087398,7.332097
18,21,6,0.0007685882049677,33.26360630989075,2.267497,3.640118
12,50,10,3.016127331824935e-06,33.33769083023071,3.36647,4.701913
16,52,32,1.6898120054349552e-19,28.612749576568604,6.087238,7.331932
42,13,45,1.3264049970224644e-08,29.454646110534668,6.087852,7.332498
26,11,42,2.086386386904724e-07,29.41923761367798,6.087357,7.332074
11,4,47,0.0033111023036566,29.356712341308594,6.087611,7.332397
5,4,44,0.0033111023036568,29.578760623931885,6.087403,7.332011
15,39,15,2.957831323499228e-09,29.22243046760559,4.85927,6.144883
17,12,48,5.211806081951468e-08,30.20782470703125,6.087606,7.332355
34,20,50,7.974918973670447e-13,29.351240396499634,6.08732,7.331972
47,4,50,0.0033111023036567,28.781653881072998,6.073088,7.317838
16,28,45,1.2219754445483468e-17,29.442389488220215,6.087202,7.331939
35,18,34,1.3095376368170274e-11,33.134779930114746,6.087315,7.33209
8,43,28,4.388700263663898e-17,29.870941400527954,6.087088,7.331856
34,12,47,5.2118060819503447e-08,30.11414361000061,6.087618,7.332421
24,37,23,4.475075138776909e-14,29.835191249847412,6.067006,7.311791
22,18,36,1.3095383404681743e-11,28.182189464569092,6.075159,7.319892
44,31,16,7.404897649836849e-10,31.430057287216187,5.150827,6.426558
14,7,17,5.42018909411582e-05,29.497541189193726,5.452261,6.718273
20,29,39,3.0394713342390942e-18,32.67469620704651,6.087378,7.332063
41,45,45,2.618384975742608e-27,30.981063842773438,6.086964,7.331747
23,11,42,2.086386386904724e-07,30.272226572036743,6.076095,7.320811
51,4,40,0.0033111023036508,30.77648162841797,6.069677,7.314436
39,49,16,7.404897649836849e-10,30.23241114616394,5.146604,6.422334
32,22,27,5.0271592416713464e-14,31.01379156112671,6.086927,7.331677
26,18,47,1.3095382131404004e-11,30.902924060821533,6.071804,7.316592
42,49,47,2.3571111221255398e-28,30.155776262283325,6.07772,7.322481
39,29,52,3.040034153902702e-18,30.377962827682495,6.077873,7.322592
21,12,4,0.0114793000511861,30.245232105255127,1.986053,3.369223
23,43,7,0.0001927338793342,33.32679319381714,2.514723,3.878772
7,47,20,2.9115209127346695e-12,33.48954677581787,6.026828,7.273456
45,50,48,6.785436205691284e-29,34.88392901420593,6.083107,7.327891
7,26,38,1.9566211469629136e-16,30.49871277809143,6.087617,7.332305
48,19,18,6.800334881425706e-11,31.192185401916504,5.70569,6.962483
32,14,40,3.236454181344144e-09,31.215973138809204,6.087097,7.331886
40,41,30,2.730569219952429e-18,33.60653114318848,6.087406,7.332106
8,5,51,0.0008512107474873,33.46696734428406,6.08728,7.332069
11,29,21,7.178289651477003e-13,30.403111934661865,6.077303,7.322464
27,17,26,5.198238751316347e-11,30.1956787109375,6.070292,7.314972
4,46,33,4.3634222788587956e-20,30.464722633361816,6.083223,7.327932
21,10,29,8.358806450432553e-07,29.726469039916992,6.087238,7.331994
51,10,45,8.35881194176433e-07,30.497828006744385,6.087824,7.332486
36,52,19,1.1489300712848272e-11,29.425372838974,5.928005,7.178133
26,30,5,0.0030071220838267,30.983985900878906,2.072927,3.45236
26,10,50,8.358811941780167e-07,30.32452654838562,6.084308,7.329099
15,23,29,1.2352157946150274e-14,30.60382604598999,6.087555,7.332229
27,39,49,2.9476272019096542e-24,30.534419536590576,6.087137,7.331907
21,22,29,4.954069204748722e-14,34.124287128448486,6.087548,7.332256
51,48,31,6.822435938038918e-19,34.02649736404419,6.087261,7.332001
19,38,12,1.86860426827528e-07,30.5759756565094,3.961766,5.277417
37,43,49,1.1583740314669435e-26,29.225008964538574,6.08745,7.332166
27,28,23,4.5831230054015204e-14,30.23311424255371,6.086644,7.331436
16,11,46,2.0863863869887093e-07,30.791565418243408,6.082535,7.327201
32,46,47,3.8038929665075005e-28,29.961557388305664,6.087388,7.332116
52,41,40,3.965246917739698e-24,30.659003019332886,6.0801,7.324808
37,6,29,0.0002154396607411,29.636590480804443,6.087309,7.332063
19,42,45,5.163101896743816e-26,30.54968285560608,6.08744,7.332164
20,4,42,0.003311102303654,29.576489448547363,6.087412,7.332087
6,28,23,4.5831230054015204e-14,29.614491939544678,6.08665,7.331442
5,17,16,1.1172342161908127e-09,30.415175676345825,5.160056,6.435662
4,34,37,3.389863222433218e-21,30.024597644805908,6.087011,7.331797
52,48,32,1.6898120054349552e-19,29.78290033340454,6.087236,7.33193
19,9,41,3.412344354870417e-06,28.92271876335144,6.087405,7.332051
34,31,11,7.495123531643643e-07,29.430074453353882,3.663864,4.989329
11,7,49,5.4187507959614375e-05,29.02511167526245,6.087241,7.332035
39,48,19,1.1489300712848272e-11,32.57522106170654,5.928009,7.178137
15,9,49,3.412344354843844e-06,34.14751672744751,6.087227,7.332034
37,16,23,2.0402893670290148e-10,29.78925657272339,6.087058,7.331718
23,25,4,0.011484236733074,29.69097399711609,1.986006,3.369173
46,38,35,2.9032730123808425e-21,29.459038257598877,6.07994,7.324726
35,49,46,7.038693564670499e-28,29.763360500335693,6.067545,7.312301
29,28,24,1.2226631610633511e-14,30.00583028793335,6.068005,7.312807
23,27,31,5.097694815527856e-17,30.012404203414917,6.087237,7.331998
18,26,7,0.0001927338793342,33.76852369308472,2.51472,3.87877
50,4,44,0.0033111023036568,33.70373249053955,6.087401,7.332009
5,34,22,1.8014885731785374e-13,30.133572340011597,6.072936,7.318001
35,29,43,3.0399870305079273e-18,30.4861261844635,6.074747,7.319441
47,42,19,1.1489300712848272e-11,29.176945209503174,5.908299,7.158427
11,11,7,0.0002049828561692,29.274751901626587,2.51075,3.874769
40,48,7,0.0001927338793342,29.019622087478638,2.509092,3.87314
7,4,30,0.0033111023170221,29.711390733718872,6.071114,7.315876
14,33,36,1.3630953990584735e-20,30.67844843864441,6.087287,7.332003
26,9,28,3.41234402950376e-06,30.92355990409851,6.085711,7.330485
22,39,36,7.472293463910199e-22,34.402196645736694,6.076285,7.321069
51,24,46,3.170630399175191e-15,33.026490449905396,6.069186,7.313935
27,21,26,2.004073322441529e-13,30.1885986328125,6.084672,7.329394
4,34,15,2.957831323499228e-09,30.752145290374756,4.850825,6.136438
43,9,52,3.4123443548458497e-06,30.03757667541504,6.085122,7.329916
33,12,33,5.211806778656541e-08,30.202184915542603,6.072089,7.316801
29,43,47,1.1893939201619617e-26,29.98604941368103,6.087175,7.33193
24,16,26,2.0401984441034788e-10,29.878546714782715,6.087058,7.331759
14,45,34,1.0709316602906152e-20,30.312180995941162,6.087334,7.332101
25,12,13,1.0230603055915345e-07,34.28388428688049,4.240269,5.545957
26,13,33,1.3264049835382062e-08,30.743237018585205,6.075586,7.320297
38,21,52,1.984678075002977e-13,30.008603811264038,6.087302,7.332065
24,35,14,1.1836337436275304e-08,29.964396953582764,4.561417,5.857058
37,27,17,1.8390024074525563e-10,30.22563672065735,5.451221,6.71725
50,27,8,4.8226162971892046e-05,29.41232132911682,2.787213,4.142021
11,34,34,1.0709316602906152e-20,30.017486810684204,6.087329,7.332096
39,12,27,5.211800027318203e-08,29.68906283378601,6.086707,7.331449
24,6,44,0.0002154396594549,33.22866249084473,6.087439,7.332089
37,49,6,0.0007685882049677,34.39643573760986,2.257636,3.630257
37,22,16,7.456398090193628e-10,34.29790425300598,5.159103,6.434823
49,19,33,3.219545149927099e-12,30.078108310699463,6.087675,7.332401
36,23,47,1.2365550128003126e-14,30.038126707077026,6.086945,7.33176
24,44,41,7.13387341515003e-25,30.337350130081177,6.087449,7.332231
52,20,29,7.9727567412076e-13,29.848851680755615,6.087456,7.332194
12,4,45,0.0033111023036572,30.217114448547363,6.087844,7.332472
12,48,26,7.10438518507211e-16,30.777012825012207,6.087223,7.33201
18,45,47,9.754967556756611e-28,34.44091272354126,6.087211,7.331906
18,35,16,7.404897649836849e-10,33.72937321662903,5.159278,6.435009
30,29,40,3.0397264105271814e-18,34.47874116897583,6.087527,7.33222
41,21,27,1.9796106013268785e-13,30.096628189086914,6.087214,7.331894
4,30,33,8.733025266175093e-19,30.23790454864502,6.08723,7.331938
8,52,10,3.016127331824935e-06,30.880715131759644,3.366469,4.701912
43,49,6,0.0007685882049677,34.44356322288513,2.247075,3.619697
39,41,46,1.8508904812014343e-25,34.27462577819824,6.08761,7.332379
20,7,7,0.0001927338793342,32.89463996887207,2.493602,3.857651
16,52,30,2.730569219952429e-18,35.17004942893982,6.0874,7.332099
20,9,17,3.412897396068104e-06,34.37443971633911,5.432611,6.698611
29,17,18,9.836076776685232e-11,30.607264280319214,5.72438,6.981408
26,22,47,4.9471344325456375e-14,29.94466805458069,6.070385,7.315172
30,17,45,5.202253661754095e-11,30.003967761993408,6.087802,7.332493
39,34,30,2.8183377988543384e-18,30.600905418395996,6.087403,7.3321
26,9,37,3.412344352727747e-06,31.408135652542114,6.087099,7.331839
51,51,36,6.7769742559495185e-22,30.35345220565796,6.068465,7.313267
25,12,6,0.0007742759373886,30.208288431167603,2.249923,3.622548
52,46,43,4.450741231773781e-26,30.64138174057007,6.087246,7.332002
9,33,23,4.475075138776909e-14,35.37667632102966,6.086706,7.33149
36,38,21,7.178289651477003e-13,30.897971153259277,6.066738,7.311902
38,50,40,2.6547230640991342e-24,30.92060136795044,6.087266,7.332011
41,9,51,3.412344354846011e-06,31.746768712997437,6.074595,7.31938
42,46,47,3.8038929665075005e-28,31.007848978042603,6.087394,7.332122
21,22,29,4.954069204748722e-14,31.592180252075195,6.087545,7.332252
14,20,22,1.1150471913469654e-12,31.601245164871216,6.077807,7.322863
50,19,16,7.944378838448118e-10,30.580448389053345,5.146317,6.422034
51,28,39,1.2219340115035933e-17,31.363595008850098,6.087004,7.331687
30,13,4,0.0114879512930801,30.61322021484375,1.986034,3.369205
12,35,34,1.576487886395483e-20,30.542086839675903,6.087365,7.33213
52,30,5,0.0030071220838267,30.65064549446106,2.06729,3.446723
7,27,45,4.9153200704899713e-17,31.15721297264099,6.077965,7.322679
42,9,32,3.412344271067456e-06,30.55846357345581,6.087436,7.332148
23,47,49,7.102250640660014e-29,30.762126207351685,6.086833,7.331593
39,28,30,1.6671748112990158e-17,30.309271335601807,6.075856,7.320583
11,39,48,2.948549339916325e-24,30.9887273311615,6.084073,7.328856
11,49,22,1.8014885731785374e-13,29.552310466766357,6.077868,7.322933
18,21,41,1.9846782955899587e-13,30.39619755744934,6.087243,7.332027
7,4,11,0.003315717478836,32.95495104789734,3.662833,4.988425
34,4,34,0.0033111023046271,29.73877263069153,6.087393,7.332092
26,32,31,1.0282429447502988e-18,30.617430210113525,6.07884,7.323552
45,38,26,7.10438518507211e-16,30.59755539894104,6.08722,7.332006
10,49,10,3.016127331824935e-06,29.680323123931885,3.36647,4.701913
22,50,45,2.6506502591689503e-27,30.54435920715332,6.073598,7.318376
39,41,8,4.8226162971892046e-05,34.524643421173096,2.782279,4.137087
24,44,34,1.0709316602906152e-20,35.425849199295044,6.071141,7.315908
43,8,5,0.0032988572144434,30.322091102600098,2.073339,3.452845
22,39,20,2.9115209127346695e-12,30.090405464172363,6.028942,7.27557
10,18,5,0.0030071220838267,31.09675359725952,2.072928,3.452361
31,21,11,7.495123531643643e-07,31.26559805870056,3.663866,4.989327
20,24,44,3.1706316711385946e-15,30.69982361793518,6.087039,7.331725
45,39,41,3.980134764422777e-24,29.89899492263794,6.087378,7.33206
22,38,16,7.404897649836849e-10,30.586127281188965,5.159281,6.435011
32,20,26,8.017630655866169e-13,30.386494874954224,6.084682,7.329404
52,24,26,4.2595127978952e-15,34.77997446060181,6.087516,7.332274
13,40,22,1.8014885731785374e-13,33.076251745224,6.077865,7.32293
10,39,8,4.8226162971892046e-05,34.976763010025024,2.787208,4.142016
22,52,39,1.0693770166099689e-23,34.685187101364136,6.08707,7.331829
48,7,26,5.418751105210358e-05,31.350019216537476,6.087082,7.331778
23,34,7,0.0001927338793342,31.419477224349976,2.51472,3.878768
26,9,9,1.1998692677200518e-05,30.844013214111328,3.057155,4.402359
15,21,47,1.984678075389449e-13,31.45563244819641,6.087621,7.332291
41,28,19,1.1493605567035749e-11,30.726526975631714,5.928033,7.178161
51,12,10,3.6048548747381274e-06,33.84452509880066,3.366495,4.70195
11,5,18,0.0008512571579753,29.93905472755432,5.725001,6.981797
22,16,36,2.0399250587898203e-10,30.605303525924683,6.087101,7.331838
40,37,32,1.7434351216439586e-19,31.04331922531128,6.087254,7.331951
41,12,7,0.0001947869537117,30.235833644866943,2.501495,3.865539
40,38,20,2.9115209127346695e-12,30.513200759887695,6.014866,7.261495
38,44,37,1.6753769389049391e-22,30.702596426010132,6.074228,7.318984
25,27,29,6.756295831533916e-17,31.29007840156555,6.065954,7.310705
30,44,44,1.0203368460985075e-26,29.952481985092163,6.077532,7.322294
30,31,51,1.9131499472180289e-19,35.56616806983948,6.087318,7.332123
41,41,47,1.8307224907925487e-25,34.72735834121704,6.08762,7.332356
25,31,43,1.912949119353054e-19,30.709075927734375,6.087139,7.33187
28,50,38,4.211462148284417e-23,30.676761865615845,6.075873,7.320656
43,38,24,1.1448067825875084e-14,30.50050973892212,6.066532,7.31135
50,22,30,4.9449675239962193e-14,29.821492910385132,6.076874,7.321631
13,31,16,7.404897649836849e-10,30.041540384292603,5.142379,6.418109
19,42,43,8.757048747523141e-26,30.499693870544434,6.081597,7.326375
31,23,40,1.2365529625502155e-14,31.109552145004272,6.087176,7.331917
46,40,26,7.10438518507211e-16,31.460843086242676,6.083702,7.328489
42,52,50,1.2556406349182413e-29,34.610156536102295,6.087525,7.332224
48,22,32,4.946824973459293e-14,30.80470609664917,6.087215,7.331926
20,8,4,0.0119051503187808,30.479143619537354,1.966145,3.349355
50,13,16,1.5069885064345028e-08,30.645382165908813,5.158628,6.434363
45,40,33,4.3796138567393e-20,34.28883934020996,6.081812,7.326531
39,48,27,1.7641212516002256e-16,34.34656500816345,6.087022,7.331769
7,43,31,6.822435938038918e-19,34.16608262062073,6.087258,7.331998
5,9,45,3.4123443548394127e-06,34.53404426574707,6.087811,7.33246
17,35,26,7.10438518507211e-16,33.65429496765137,6.087211,7.331997
31,25,49,7.909242751082059e-16,34.3879280090332,6.087291,7.332053
40,31,12,1.86860426827528e-07,29.5644314289093,3.94347,5.25912
46,42,36,6.802334954663256e-22,30.485355377197266,6.084674,7.329473
14,21,27,1.9796106013268785e-13,30.33107852935791,6.08299,7.32767
50,19,5,0.0030071220838267,30.394102573394775,2.072927,3.45236
38,9,13,3.5468124537392398e-06,30.55629324913025,4.260977,5.566801
25,35,34,1.576487886395483e-20,30.52374267578125,6.087368,7.332133
50,28,11,7.495123531643643e-07,30.188894033432007,3.663864,4.989329
34,22,49,4.9471343525311256e-14,34.27601885795593,6.087448,7.332183
10,37,15,2.957831323499228e-09,34.334227085113525,4.859268,6.144882
46,26,8,4.8226162971892046e-05,34.37736392021179,2.787205,4.142013
29,34,42,2.9867137129036404e-21,31.037944078445435,6.086029,7.330743
50,51,23,4.475075138776909e-14,30.974335432052612,6.080386,7.32517
31,9,26,3.41234601050802e-06,30.457886934280396,6.087056,7.331764
10,14,30,3.236452860371442e-09,30.30913543701172,6.078149,7.32294
28,10,32,8.35881232901524e-07,30.968994617462158,6.08744,7.332159
12,17,51,5.2022536613109975e-11,30.129209995269775,6.087599,7.332379
43,23,12,1.86860426827528e-07,30.62793803215027,3.961768,5.277418
31,5,10,0.0008659459640452,31.301648378372192,3.367539,4.70337
42,38,33,4.374968884094334e-20,30.756528854370117,6.087439,7.332152
12,12,31,5.211805941324503e-08,30.87532377243042,6.087301,7.332068
29,15,6,0.0007719499114973,30.538054943084717,2.267539,3.640154
14,33,27,1.77220463584629e-16,31.182065963745117,6.087001,7.331746
7,52,11,7.495123531643643e-07,29.91948437690735,3.66386,4.989325
49,48,50,2.901464692432543e-29,30.869035243988037,6.087395,7.33218
10,28,8,4.8226162971892046e-05,30.72735905647278,2.787206,4.142014
10,11,9,1.4459671621700505e-05,30.778183937072754,3.072818,4.41797
17,46,32,1.6898120054349552e-19,35.60530710220337,6.087241,7.331936
40,42,16,7.404897649836849e-10,30.761200189590454,5.14027,6.416
43,24,14,1.1836337436275304e-08,30.76631808280945,4.540315,5.835953
11,5,5,0.0030071220838267,30.74210214614868,2.063775,3.443209
52,36,42,1.8819947044483025e-22,30.89896321296692,6.087226,7.331929
